2026-01-16 01:51:38.926 [main] INFO  com.sky.SkyApplication - Starting SkyApplication using Java 17.0.12 on Zsh with PID 16944 (D:\ZSH-ComputerScience\CangQiong\sky-take-out\sky-take-out\sky-server\target\classes started by asus in D:\ZSH-ComputerScience\CangQiong\sky-take-out\sky-take-out)
2026-01-16 01:51:49.245 [http-nio-8080-exec-2] INFO  com.sky.controller.admin.CategoryController - 分类分页查询，参数为：CategoryPageQueryDTO(page=1, pageSize=10, name=null, type=null)

2026-01-16 01:51:49.448 [http-nio-8080-exec-4] INFO  com.sky.websocket.WebSocketServer - 客户端6tjtzch6z8h与服务端建立连接
2026-01-16 01:51:49.510 [http-nio-8080-exec-2] DEBUG com.sky.mapper.CategoryMapper.selectList_mpCount - ==>  Preparing: SELECT COUNT(*) AS total FROM category WHERE deleted = 0
2026-01-16 01:51:49.532 [http-nio-8080-exec-2] DEBUG com.sky.mapper.CategoryMapper.selectList_mpCount - ==> Parameters: 
2026-01-16 01:51:49.559 [http-nio-8080-exec-2] DEBUG com.sky.mapper.CategoryMapper.selectList_mpCount - <==      Total: 1
2026-01-16 01:51:49.566 [http-nio-8080-exec-2] DEBUG com.sky.mapper.CategoryMapper.selectList - ==>  Preparing: SELECT id,type,name,sort,status,create_time,create_user,update_time,update_user,deleted FROM category WHERE deleted=0 ORDER BY sort ASC,create_time DESC LIMIT ?
2026-01-16 01:51:49.567 [http-nio-8080-exec-2] DEBUG com.sky.mapper.CategoryMapper.selectList - ==> Parameters: 10(Long)
2026-01-16 01:51:49.573 [http-nio-8080-exec-2] DEBUG com.sky.mapper.CategoryMapper.selectList - <==      Total: 10
2026-01-16 01:51:49.708 [http-nio-8080-exec-1] INFO  com.sky.controller.admin.ShopController - 管理端获取店铺营业状态为：营业中
2026-01-16 01:52:00.014 [scheduling-1] INFO  com.sky.task.OrderTask - 每分钟定时处理超时未付款的订单：2026-01-16T01:52:00.014810700
2026-01-16 01:52:00.024 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - ==>  Preparing: SELECT id,number,status,user_id,address_book_id,order_time,checkout_time,pay_method,pay_status,amount,remark,user_name,phone,address,consignee,cancel_reason,rejection_reason,cancel_time,estimated_delivery_time,delivery_status,delivery_time,pack_amount,tableware_number,tableware_status FROM orders WHERE (status = ? AND order_time < ?)
2026-01-16 01:52:00.025 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - ==> Parameters: 1(Integer), 2026-01-16T01:49:00.022907900(LocalDateTime)
2026-01-16 01:52:00.030 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - <==      Total: 0
2026-01-16 01:52:03.924 [http-nio-8080-exec-5] INFO  com.sky.websocket.WebSocketServer - 客户端6tjtzch6z8h与服务端断开连接
2026-01-16 01:52:09.381 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2026-01-16 01:52:09.388 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
